article_id,n_chunks,mean_p_ai,median_p_ai,max_p_ai,share_ai_like,mean_words,mean_words_per_sentence
article_0229,13,0.89110726,0.99998087,1.0,0.7692307692307693,70.61538461538461,17.653846153846153
article_0741,10,0.8909785,0.99997956,1.0,0.8,68.5,17.125
article_1342,9,0.88999814,0.9999203,1.0,0.8888888888888888,70.33333333333333,18.407407407407405
article_0594,12,0.8899432,0.9999789,1.0,0.8333333333333334,52.083333333333336,13.020833333333334
article_1106,15,0.8898297,1.0,1.0,0.8666666666666667,78.0,19.5
article_0059,13,0.88967043,0.99992627,1.0,0.8461538461538461,70.38461538461539,17.98717948717949
article_0386,9,0.88948524,1.0,1.0,0.8888888888888888,68.0,17.0
article_0203,9,0.88946384,1.0,1.0,0.8888888888888888,81.55555555555556,20.38888888888889
article_0664,11,0.88917136,0.9998457,1.0,0.8181818181818182,47.27272727272727,12.15151515151515
article_1508,8,0.8890769,0.9994267,1.0,0.875,88.375,22.729166666666668
article_1532,15,0.8879159,0.99985445,1.0,0.8666666666666667,46.8,11.7
article_1424,10,0.8879005,0.9999987,1.0,0.9,51.2,13.183333333333334
article_0881,11,0.8874529,0.9999455,1.0,0.8181818181818182,65.0909090909091,16.272727272727273
article_0866,9,0.88720155,0.9999992,1.0,0.8888888888888888,62.888888888888886,15.722222222222221
article_0411,10,0.8870745,0.9997511,1.0,0.8,60.1,15.025
article_1255,8,0.88696206,0.999949,1.0,0.875,52.0,13.0
article_0336,9,0.88654137,0.9999993,1.0,0.8888888888888888,77.88888888888889,20.25
article_0780,11,0.88652724,1.0,1.0,0.8181818181818182,75.45454545454545,19.356060606060606
article_0671,11,0.88638115,0.99999994,1.0,0.8181818181818182,57.63636363636363,14.409090909090908
article_0002,15,0.8863792,1.0,1.0,0.8666666666666667,57.86666666666667,14.744444444444444
article_0988,14,0.8862713,0.9999995,1.0,0.7142857142857143,54.714285714285715,13.678571428571429
article_0027,15,0.88607293,0.9999801,1.0,0.8,56.4,14.1
article_1360,7,0.8859568,1.0,1.0,0.8571428571428571,95.57142857142857,24.988095238095237
article_0262,9,0.88517064,0.99998975,1.0,0.8888888888888888,50.666666666666664,13.083333333333334
article_1169,10,0.88499385,1.0,1.0,0.9,69.6,17.4
article_0173,12,0.88472503,0.9999986,1.0,0.8333333333333334,61.0,15.25
article_0783,11,0.88463694,0.9999974,1.0,0.8181818181818182,73.72727272727273,18.431818181818183
article_1212,9,0.8835993,1.0,1.0,0.8888888888888888,70.11111111111111,17.52777777777778
article_0445,11,0.88356346,0.99999976,1.0,0.8181818181818182,58.72727272727273,14.681818181818182
article_0206,20,0.883541,0.9999589,1.0,0.85,86.2,21.55
article_1391,15,0.8831875,1.0,1.0,0.8666666666666667,72.33333333333333,18.083333333333332
article_0589,7,0.8824307,0.9999833,1.0,0.8571428571428571,70.57142857142857,17.642857142857142
article_1129,20,0.88206214,0.9994643,1.0,0.8,59.2,15.0
article_1041,11,0.88188326,0.9905699,1.0,0.9090909090909091,79.45454545454545,19.863636363636363
article_0009,22,0.8814874,0.996588,1.0,0.7727272727272727,43.72727272727273,10.931818181818182
article_1581,10,0.8811863,1.0,1.0,0.8,64.9,16.225
article_0043,14,0.8808497,0.9999783,1.0,0.8571428571428571,61.214285714285715,15.303571428571429
article_1179,9,0.88071156,0.9999723,1.0,0.7777777777777778,73.44444444444444,18.36111111111111
article_0217,10,0.87978715,0.99866223,1.0,0.8,61.8,15.45
article_1498,8,0.87976515,1.0,1.0,0.875,71.0,17.75
article_1329,14,0.8794707,0.99999857,1.0,0.8571428571428571,59.642857142857146,14.910714285714286
article_0261,8,0.87917244,1.0,1.0,0.875,53.25,13.3125
article_0303,15,0.8789551,0.9999997,1.0,0.8666666666666667,39.733333333333334,9.933333333333334
article_0251,8,0.8789482,1.0,1.0,0.875,69.25,17.3125
article_0278,13,0.8789196,0.9982499,1.0,0.8461538461538461,70.38461538461539,17.596153846153847
article_0062,9,0.8785891,1.0,1.0,0.8888888888888888,66.55555555555556,16.63888888888889
article_1323,8,0.87821686,0.99999976,1.0,0.875,74.0,18.5
article_0472,11,0.87791616,0.999838,1.0,0.9090909090909091,62.36363636363637,15.590909090909092
article_1042,13,0.877882,1.0,1.0,0.8461538461538461,81.23076923076923,20.653846153846153
article_1524,12,0.87735385,0.99999994,1.0,0.8333333333333334,75.41666666666667,18.854166666666668
article_0300,11,0.87704366,1.0,1.0,0.8181818181818182,43.72727272727273,10.931818181818182
article_0786,8,0.8762216,0.9988566,1.0,0.75,76.0,19.0
article_0220,13,0.8761784,0.9999982,1.0,0.7692307692307693,65.53846153846153,16.384615384615383
article_1463,8,0.8760277,1.0,1.0,0.875,61.625,15.40625
article_0985,7,0.8760111,0.98540187,0.9999945,0.8571428571428571,59.57142857142857,16.0
article_0537,9,0.8746264,1.0,1.0,0.7777777777777778,67.77777777777777,16.944444444444443
article_0448,9,0.8741716,0.99999815,1.0,0.7777777777777778,66.66666666666667,16.666666666666668
article_1256,14,0.87409604,1.0,1.0,0.8571428571428571,56.357142857142854,14.089285714285714
article_1156,11,0.8739579,0.9999939,1.0,0.7272727272727273,69.0909090909091,17.272727272727273
article_0070,24,0.8738149,0.9998232,1.0,0.8333333333333334,64.375,16.09375
article_1609,13,0.8736413,0.99993813,1.0,0.8461538461538461,68.3076923076923,17.076923076923077
article_1089,17,0.8726044,1.0,1.0,0.8235294117647058,69.29411764705883,17.323529411764707
article_0129,9,0.8723559,0.9999844,1.0,0.8888888888888888,80.22222222222223,20.62037037037037
article_0619,21,0.8721969,0.9998395,1.0,0.8571428571428571,61.333333333333336,15.333333333333334
article_0758,10,0.87201345,0.99956554,1.0,0.8,75.3,18.825
article_1537,13,0.87165874,0.99999994,1.0,0.7692307692307693,54.84615384615385,13.711538461538462
article_0813,5,0.8715084,0.9989742,1.0,0.8,69.8,18.516666666666666
article_0427,10,0.8713066,0.9999604,1.0,0.9,67.4,16.85
article_1001,6,0.87081915,0.99978054,1.0,0.8333333333333334,92.33333333333333,24.125
article_0549,9,0.87071687,1.0,1.0,0.8888888888888888,52.44444444444444,13.11111111111111
article_0402,19,0.8706143,0.9997402,1.0,0.8421052631578947,55.473684210526315,13.868421052631579
article_0983,14,0.8705341,0.99774057,1.0,0.7857142857142857,83.64285714285714,20.910714285714285
article_0272,12,0.87030524,0.97944367,1.0,0.75,65.16666666666667,16.84722222222222
article_0858,9,0.8697352,0.99952203,1.0,0.8888888888888888,62.44444444444444,15.61111111111111
article_1326,12,0.86885595,0.99116075,1.0,0.8333333333333334,52.833333333333336,13.208333333333334
article_0241,12,0.86859465,0.9999453,1.0,0.8333333333333334,38.666666666666664,9.666666666666666
article_0291,15,0.8675969,1.0,1.0,0.8666666666666667,47.13333333333333,11.783333333333333
article_1064,8,0.8675897,0.99999905,1.0,0.875,67.375,16.84375
article_1514,8,0.86683965,0.99999154,1.0,0.875,65.375,16.34375
article_1574,9,0.8666176,1.0,1.0,0.7777777777777778,59.44444444444444,14.86111111111111
article_0075,11,0.86642927,0.9640042,1.0,0.8181818181818182,78.72727272727273,19.681818181818183
article_0754,8,0.8664062,0.9321527,1.0,0.75,80.125,20.03125
article_1048,7,0.8661947,1.0,1.0,0.8571428571428571,62.714285714285715,15.678571428571429
article_0407,15,0.86570704,0.9999973,1.0,0.8666666666666667,67.06666666666666,16.766666666666666
article_0208,29,0.86558306,0.99999946,1.0,0.7931034482758621,62.48275862068966,15.620689655172415
article_1086,10,0.865499,1.0,1.0,0.8,72.7,18.175
article_0198,7,0.86519676,1.0,1.0,0.8571428571428571,94.85714285714286,23.714285714285715
article_0978,16,0.8650246,0.9999736,1.0,0.8125,73.375,18.34375
article_1487,21,0.8645644,0.99992543,1.0,0.7619047619047619,75.14285714285714,19.043650793650794
article_0708,14,0.86435443,0.99982995,1.0,0.7857142857142857,68.21428571428571,17.053571428571427
article_1594,7,0.86421406,0.99999994,1.0,0.7142857142857143,63.285714285714285,15.821428571428571
article_0631,14,0.86350906,0.99898756,1.0,0.7857142857142857,66.35714285714286,16.589285714285715
article_1390,12,0.8632253,1.0,1.0,0.8333333333333334,45.583333333333336,11.395833333333334
article_0771,14,0.8630174,0.9998784,1.0,0.8571428571428571,82.07142857142857,20.517857142857142
article_1515,11,0.8629282,0.9999317,1.0,0.8181818181818182,67.9090909090909,16.977272727272727
article_0990,7,0.8621945,0.99999994,1.0,0.8571428571428571,78.42857142857143,20.523809523809522
article_1551,31,0.86112964,0.99113214,1.0,0.8064516129032258,68.74193548387096,17.18548387096774
article_1365,9,0.85971373,1.0,1.0,0.7777777777777778,63.666666666666664,15.916666666666666
article_0889,10,0.8594569,0.99878645,1.0,0.8,54.3,13.575
article_1526,10,0.85940677,1.0,1.0,0.8,61.8,15.45
article_0556,7,0.8592137,1.0,1.0,0.8571428571428571,73.28571428571429,18.321428571428573
article_1491,7,0.85904026,1.0,1.0,0.8571428571428571,91.28571428571429,22.821428571428573
article_1394,10,0.8587723,1.0,1.0,0.8,63.3,15.825
article_0744,10,0.8583727,1.0,1.0,0.8,54.1,13.525
article_1193,7,0.85822684,0.9999998,1.0,0.8571428571428571,75.14285714285714,18.785714285714285
article_0430,14,0.858225,0.9999198,1.0,0.7857142857142857,72.5,18.125
article_0963,12,0.85803527,0.9956701,1.0,0.75,74.33333333333333,18.583333333333332
article_0614,7,0.85790914,1.0,1.0,0.8571428571428571,70.0,17.5
article_0730,10,0.8576762,1.0,1.0,0.8,62.3,15.575
article_0602,6,0.8575154,0.9950814,1.0,0.8333333333333334,60.0,15.361111111111112
article_0444,6,0.8572958,0.968173,1.0,0.8333333333333334,78.5,19.625
article_1464,11,0.8572203,1.0,1.0,0.8181818181818182,63.54545454545455,15.886363636363637
article_1008,4,0.85697293,0.9999803,1.0,0.75,86.0,22.625
article_1355,15,0.85693437,0.9998257,1.0,0.8,62.06666666666667,15.716666666666667
article_0350,9,0.8568015,0.9999982,1.0,0.7777777777777778,78.77777777777777,19.694444444444443
article_0654,13,0.8560377,0.99999994,1.0,0.8461538461538461,72.61538461538461,18.153846153846153
article_0236,8,0.8547619,0.9996973,1.0,0.875,57.875,14.46875
article_0910,12,0.85432434,0.9999909,1.0,0.8333333333333334,38.166666666666664,9.541666666666666
article_0733,14,0.85412055,0.9999939,1.0,0.8571428571428571,65.14285714285714,16.285714285714285
article_0064,15,0.85399514,0.999996,1.0,0.8666666666666667,59.2,14.827777777777778
article_1238,6,0.8532915,1.0,1.0,0.8333333333333334,76.0,19.0
article_1068,9,0.8532231,1.0,1.0,0.7777777777777778,54.888888888888886,13.722222222222221
article_0480,9,0.8526227,0.99960494,1.0,0.7777777777777778,73.22222222222223,18.657407407407405
article_0493,31,0.85259295,0.99999934,1.0,0.8387096774193549,51.25806451612903,12.814516129032258
article_1485,9,0.8523703,0.9999218,1.0,0.7777777777777778,72.44444444444444,18.11111111111111
article_0199,12,0.85222775,0.98854077,1.0,0.8333333333333334,64.25,16.0625
article_1393,11,0.8521399,0.9999997,1.0,0.8181818181818182,61.63636363636363,15.409090909090908
article_0792,13,0.85170484,0.9935816,1.0,0.7692307692307693,71.92307692307692,17.98076923076923
article_0735,11,0.85167176,0.99999994,1.0,0.8181818181818182,91.81818181818181,22.954545454545453
article_0422,8,0.8514852,0.99999356,1.0,0.75,80.625,20.760416666666668
article_0360,16,0.85084575,0.98675704,1.0,0.6875,61.0,15.25
article_0505,19,0.85055715,0.98442173,1.0,0.6842105263157895,71.57894736842105,17.894736842105264
article_0361,22,0.8499736,0.9746607,1.0,0.7272727272727273,64.4090909090909,16.102272727272727
article_1460,29,0.84969294,0.99999845,1.0,0.7586206896551724,67.27586206896552,16.979885057471265
article_0991,13,0.8495358,0.9998147,1.0,0.8461538461538461,44.69230769230769,11.173076923076923
article_0446,12,0.8493748,1.0,1.0,0.75,40.5,10.125
article_1395,11,0.8490389,0.9993026,1.0,0.8181818181818182,60.45454545454545,15.113636363636363
article_0751,17,0.84889036,1.0,1.0,0.8235294117647058,62.8235294117647,15.960784313725489
article_0286,14,0.84884965,0.9999996,1.0,0.8571428571428571,51.357142857142854,12.839285714285714
article_0840,7,0.84864587,0.9998645,1.0,0.8571428571428571,79.28571428571429,19.821428571428573
article_0617,15,0.84857637,1.0,1.0,0.8,60.666666666666664,15.166666666666666
article_1107,8,0.848391,0.9973019,1.0,0.75,73.5,18.375
article_0483,10,0.8482278,0.9994893,1.0,0.8,49.8,12.45
article_0265,11,0.8460234,0.99999946,1.0,0.8181818181818182,62.63636363636363,16.143939393939394
article_0461,8,0.84588253,1.0,1.0,0.75,74.25,18.5625
article_1388,9,0.8447649,1.0,1.0,0.7777777777777778,61.0,15.25
article_0352,10,0.8446976,0.99855584,1.0,0.8,82.7,20.675
article_0766,12,0.84464663,0.9975915,1.0,0.8333333333333334,66.75,17.166666666666668
article_0924,12,0.8444322,0.9997665,1.0,0.75,46.666666666666664,11.666666666666666
article_1024,7,0.84344906,0.999998,1.0,0.8571428571428571,91.28571428571429,22.821428571428573
article_0031,14,0.84303015,0.999853,1.0,0.7142857142857143,46.785714285714285,11.845238095238097
article_1541,13,0.84260505,0.99999994,1.0,0.8461538461538461,60.61538461538461,15.5
article_0696,6,0.8412594,0.9998438,1.0,0.8333333333333334,81.66666666666667,20.416666666666668
article_0128,8,0.8411321,0.99006397,1.0,0.75,49.25,12.3125
article_0143,14,0.84090555,0.9998641,1.0,0.7857142857142857,46.92857142857143,12.017857142857142
article_0183,6,0.8408032,1.0,1.0,0.8333333333333334,75.83333333333333,20.194444444444446
article_0280,11,0.84004503,0.9999987,1.0,0.8181818181818182,77.45454545454545,19.363636363636363
article_0297,10,0.83962613,0.9999782,1.0,0.8,55.6,13.9
article_0795,12,0.8395707,0.9999902,1.0,0.75,58.583333333333336,14.645833333333334
article_0870,7,0.83926475,0.96747077,1.0,0.7142857142857143,71.0,17.75
article_0013,13,0.83911425,0.9999997,1.0,0.8461538461538461,46.92307692307692,11.73076923076923
article_1105,6,0.83910084,0.9999548,1.0,0.8333333333333334,84.33333333333333,21.083333333333332
article_0812,13,0.83885056,0.99999756,1.0,0.8461538461538461,53.69230769230769,13.423076923076923
article_1213,6,0.83879834,1.0,1.0,0.8333333333333334,88.0,22.0
article_0548,12,0.8387198,0.99999607,1.0,0.8333333333333334,46.333333333333336,11.583333333333334
article_0854,14,0.83765393,0.99424875,1.0,0.7857142857142857,45.285714285714285,11.321428571428571
article_0479,6,0.8374776,0.9999566,1.0,0.8333333333333334,65.33333333333333,17.23611111111111
article_0859,10,0.8366047,1.0,1.0,0.8,62.5,15.625
article_1547,8,0.83626884,0.9998877,1.0,0.75,70.75,18.145833333333332
article_1413,9,0.83618295,0.9914833,1.0,0.7777777777777778,54.22222222222222,13.555555555555555
article_1368,4,0.8360189,1.0,1.0,0.75,96.5,24.125
article_1153,7,0.8354006,0.99996424,1.0,0.7142857142857143,73.0,18.25
article_1043,10,0.8353332,0.9924175,1.0,0.8,125.6,32.05
article_1429,11,0.8351809,1.0,1.0,0.8181818181818182,45.36363636363637,11.340909090909092
article_0001,11,0.83508515,0.99997103,1.0,0.8181818181818182,70.18181818181819,17.545454545454547
article_0194,30,0.8350109,0.9997586,1.0,0.8,71.2,17.8
article_0401,19,0.8342752,0.9989431,1.0,0.7894736842105263,63.421052631578945,15.855263157894736
article_1218,15,0.834018,0.99829847,1.0,0.8,40.333333333333336,10.083333333333334
article_1611,10,0.83352363,1.0,1.0,0.8,62.6,15.65
article_0035,11,0.83350825,0.99815243,1.0,0.8181818181818182,65.9090909090909,17.007575757575758
article_0829,8,0.8334116,1.0,1.0,0.75,58.25,14.5625
article_0489,13,0.8330217,0.9930455,1.0,0.8461538461538461,70.6923076923077,17.673076923076923
article_0482,12,0.8329769,1.0,1.0,0.75,54.166666666666664,13.604166666666666
article_1231,11,0.8326344,0.99091446,1.0,0.7272727272727273,59.0,14.75
article_0180,16,0.83240587,1.0,1.0,0.8125,61.6875,15.421875
article_1259,6,0.83191663,0.9993764,1.0,0.8333333333333334,54.5,13.625
article_1227,7,0.8318121,0.99999803,1.0,0.7142857142857143,78.71428571428571,19.678571428571427
article_0108,14,0.8316862,0.9964907,1.0,0.7142857142857143,61.42857142857143,15.357142857142858
article_0927,6,0.83147645,0.9999976,1.0,0.8333333333333334,66.0,16.5
article_0425,15,0.8314608,0.9999976,1.0,0.7333333333333333,66.53333333333333,16.633333333333333
article_0893,12,0.8313063,0.9999975,1.0,0.8333333333333334,51.916666666666664,12.979166666666666
article_0417,9,0.8308594,0.99982464,1.0,0.7777777777777778,71.22222222222223,17.805555555555557
article_1490,6,0.83080786,0.9834037,1.0,0.8333333333333334,90.5,22.625
article_0989,14,0.83016694,1.0,1.0,0.7857142857142857,55.0,13.75
article_1192,11,0.8300907,1.0,1.0,0.8181818181818182,45.72727272727273,11.681818181818182
article_0615,18,0.8295202,0.99972403,1.0,0.7777777777777778,76.38888888888889,19.09722222222222
article_0051,11,0.8290951,0.9998935,1.0,0.8181818181818182,67.0909090909091,17.318181818181817
article_0509,16,0.8288318,0.99997175,1.0,0.75,60.5,15.125
article_0471,6,0.8287396,0.99998945,1.0,0.8333333333333334,81.5,21.319444444444446
article_0867,9,0.82856274,0.9999933,1.0,0.7777777777777778,53.666666666666664,13.416666666666666
article_0451,26,0.82850873,0.97011375,0.99999994,0.7307692307692307,42.57692307692308,10.64423076923077
article_0634,7,0.82845545,0.9999987,1.0,0.7142857142857143,79.85714285714286,19.964285714285715
article_0447,8,0.8283236,0.9994695,1.0,0.75,60.125,15.03125
article_1301,11,0.82815415,0.9999996,1.0,0.8181818181818182,68.18181818181819,17.045454545454547
article_1434,9,0.82767457,1.0,1.0,0.7777777777777778,61.888888888888886,15.472222222222221
article_1495,16,0.8275722,0.9999982,1.0,0.75,63.5625,15.927083333333334
article_0720,21,0.8272861,0.99908537,1.0,0.7619047619047619,45.57142857142857,11.392857142857142
article_0981,13,0.8269986,0.9999991,1.0,0.7692307692307693,71.15384615384616,17.78846153846154
article_0189,22,0.8257847,0.9999348,1.0,0.7727272727272727,78.22727272727273,19.696969696969695
article_1586,27,0.82539797,0.9961548,1.0,0.7777777777777778,47.51851851851852,12.012345679012345
article_0404,9,0.8248114,0.97400457,1.0,0.6666666666666666,60.666666666666664,15.166666666666666
article_0728,14,0.8245188,0.9999746,1.0,0.7857142857142857,58.57142857142857,14.642857142857142
article_1272,9,0.8239531,0.9999996,1.0,0.7777777777777778,63.44444444444444,15.86111111111111
article_1479,33,0.82336295,0.9785214,1.0,0.7272727272727273,65.51515151515152,16.37878787878788
article_0439,6,0.82254297,0.9998043,1.0,0.8333333333333334,48.5,12.291666666666666
article_0124,17,0.82244706,0.9999855,1.0,0.7647058823529411,59.23529411764706,14.808823529411764
article_0080,8,0.82192963,0.9944048,1.0,0.75,69.625,17.40625
article_1028,6,0.8217378,0.9998667,1.0,0.8333333333333334,77.16666666666667,19.291666666666668
article_0098,9,0.82129574,0.99999946,1.0,0.7777777777777778,73.44444444444444,18.36111111111111
article_0993,5,0.82123804,0.99999994,1.0,0.8,77.0,19.25
article_1205,12,0.8203332,0.9999838,1.0,0.6666666666666666,72.75,18.1875
article_0238,13,0.82017136,0.99999475,1.0,0.7692307692307693,58.53846153846154,14.673076923076923
article_0646,9,0.8199141,0.99994206,1.0,0.7777777777777778,58.333333333333336,14.583333333333334
article_0906,13,0.8197206,0.99999505,1.0,0.7692307692307693,48.69230769230769,12.628205128205128
article_0066,13,0.8193903,0.9999208,1.0,0.7692307692307693,69.46153846153847,17.365384615384617
article_1334,7,0.81919086,0.999714,1.0,0.7142857142857143,98.0,24.5
article_1545,25,0.8186905,0.9956322,1.0,0.72,80.36,20.09
article_1475,7,0.81809235,1.0,1.0,0.7142857142857143,95.57142857142857,23.892857142857142
article_0413,23,0.81682205,0.998326,1.0,0.7391304347826086,55.130434782608695,13.782608695652174
article_0908,11,0.8163586,0.996927,1.0,0.8181818181818182,62.54545454545455,16.098484848484848
article_0150,9,0.8153307,1.0,1.0,0.7777777777777778,68.11111111111111,17.02777777777778
article_0188,9,0.81515807,0.99999684,1.0,0.7777777777777778,74.88888888888889,18.72222222222222
article_0010,8,0.8148674,0.999996,1.0,0.75,41.5,10.989583333333334
article_0097,15,0.814186,0.9984853,1.0,0.8,39.266666666666666,9.816666666666666
article_0873,16,0.81378186,0.999806,1.0,0.75,69.6875,17.75
article_1246,16,0.8134008,0.9998097,1.0,0.75,70.4375,17.609375
article_1358,7,0.8125391,0.99999523,1.0,0.7142857142857143,101.14285714285714,25.285714285714285
article_0984,11,0.81127715,0.9999999,1.0,0.7272727272727273,65.0,16.25
article_0026,14,0.810973,0.99971676,1.0,0.7142857142857143,54.5,13.625
article_0827,12,0.81052786,1.0,1.0,0.75,65.41666666666667,16.354166666666668
article_1076,16,0.8098527,0.9941237,1.0,0.6875,48.0,12.0
article_0376,16,0.809188,0.99699795,1.0,0.8125,46.5,11.625
article_0884,21,0.80901027,0.9999079,1.0,0.6666666666666666,53.857142857142854,13.464285714285714
article_0885,37,0.8089469,0.99892974,1.0,0.7027027027027027,55.270270270270274,13.817567567567568
article_1397,12,0.8088739,0.9484116,1.0,0.75,53.333333333333336,13.333333333333334
article_1590,9,0.80851114,0.99989957,1.0,0.6666666666666666,61.888888888888886,15.472222222222221
article_0061,10,0.8080329,0.99999976,1.0,0.8,53.6,13.4
article_0216,10,0.8073553,0.9999988,1.0,0.8,50.9,12.725
article_0680,18,0.80724657,0.99912703,1.0,0.7222222222222222,51.0,12.75
article_0672,12,0.80703115,1.0,1.0,0.75,62.333333333333336,16.09027777777778
article_1354,17,0.8053204,0.9999998,1.0,0.7058823529411765,58.05882352941177,14.799019607843137
article_1507,7,0.8051816,1.0,1.0,0.7142857142857143,60.714285714285715,15.178571428571429
article_0879,17,0.805071,0.9989113,1.0,0.6470588235294118,72.0,18.0
article_0428,13,0.80437535,0.998741,1.0,0.7692307692307693,55.23076923076923,13.807692307692308
article_1353,8,0.8041734,1.0,1.0,0.75,71.25,17.8125
article_0449,14,0.80382144,0.9999951,1.0,0.7857142857142857,50.357142857142854,12.589285714285714
article_0710,16,0.8035624,0.9827217,1.0,0.6875,52.0625,13.015625
article_1419,9,0.8031208,0.9992921,1.0,0.7777777777777778,62.666666666666664,15.666666666666666
article_0976,10,0.80299747,0.99941087,1.0,0.6,72.4,18.1
article_0077,9,0.8023012,0.9932766,1.0,0.7777777777777778,64.0,16.64814814814815
article_1618,9,0.8022018,0.97943145,1.0,0.7777777777777778,70.33333333333333,17.583333333333332
article_0861,8,0.8019014,0.99934924,1.0,0.75,62.25,15.5625
article_0048,16,0.8018374,1.0,1.0,0.6875,39.25,9.854166666666666
article_1572,5,0.80168945,0.9999832,1.0,0.8,88.6,23.466666666666665
article_1121,16,0.8012816,1.0,1.0,0.75,52.875,13.21875
article_0673,14,0.8009324,0.9999525,1.0,0.7142857142857143,56.5,14.196428571428571
article_0529,10,0.8008634,0.9999999,1.0,0.7,70.5,17.625
article_0224,11,0.80059755,1.0,1.0,0.6363636363636364,56.81818181818182,14.204545454545455
article_0351,9,0.8001215,0.99999964,1.0,0.7777777777777778,63.77777777777778,15.944444444444445
article_0935,19,0.7999277,0.9925717,1.0,0.7894736842105263,57.0,14.25
article_0060,11,0.79970586,0.9987119,1.0,0.7272727272727273,50.45454545454545,13.143939393939394
article_0739,20,0.79948086,0.9993942,1.0,0.7,64.6,16.15
article_0676,12,0.799321,1.0,1.0,0.75,61.0,15.25
article_1127,30,0.79858845,0.9948486,1.0,0.7333333333333333,55.166666666666664,13.791666666666666
article_1433,14,0.79746646,1.0,1.0,0.7857142857142857,62.357142857142854,15.988095238095239
article_1488,17,0.79717475,0.9983059,1.0,0.7058823529411765,69.94117647058823,17.485294117647058
article_1281,10,0.7966232,0.99996156,1.0,0.8,63.5,16.45
article_0073,7,0.7965819,0.9598542,0.9999997,0.7142857142857143,75.57142857142857,19.928571428571427
article_0894,17,0.79646856,0.9995945,1.0,0.7058823529411765,35.64705882352941,8.911764705882353
article_0639,19,0.79637724,0.9991402,1.0,0.7368421052631579,66.47368421052632,16.61842105263158
article_1130,8,0.79619473,0.9998827,1.0,0.75,69.875,17.46875
article_0609,12,0.79564995,0.99999964,1.0,0.6666666666666666,66.58333333333333,16.645833333333332
article_0522,22,0.7954355,0.9997647,1.0,0.7727272727272727,44.77272727272727,11.193181818181818
article_0306,7,0.7951474,0.9999822,1.0,0.7142857142857143,73.0,19.428571428571427
article_0058,10,0.7950169,0.99998164,1.0,0.7,73.8,18.45
article_0225,10,0.7946269,0.97778,1.0,0.8,58.5,14.95
article_0817,14,0.79449695,0.99879223,1.0,0.7142857142857143,56.07142857142857,14.017857142857142
article_1250,10,0.7939082,0.99544305,1.0,0.6,56.5,14.125
article_0380,20,0.79335463,0.9995702,1.0,0.8,69.75,17.4375
article_1240,7,0.7920458,0.9999992,1.0,0.7142857142857143,72.71428571428571,18.178571428571427
article_0160,13,0.79174864,1.0,1.0,0.7692307692307693,58.53846153846154,14.826923076923077
article_0986,14,0.79153585,0.9985428,1.0,0.6428571428571429,37.714285714285715,9.428571428571429
article_0997,14,0.791387,1.0,1.0,0.7857142857142857,47.07142857142857,11.767857142857142
article_0170,10,0.79122794,0.9918746,1.0,0.6,72.0,18.0
article_0488,6,0.79107016,0.95735323,1.0,0.8333333333333334,77.0,19.25
article_0808,17,0.7910515,0.9941215,1.0,0.7647058823529411,98.0,24.5
article_1244,18,0.7906784,0.9656917,1.0,0.7222222222222222,49.22222222222222,12.305555555555555
article_0920,15,0.7904286,0.9999984,1.0,0.7333333333333333,36.6,9.15
article_0228,17,0.79028004,1.0,1.0,0.7647058823529411,63.05882352941177,15.823529411764707
article_0487,7,0.7901956,0.99283475,1.0,0.7142857142857143,68.14285714285714,17.035714285714285
article_0809,11,0.7897141,0.9984233,1.0,0.7272727272727273,62.81818181818182,15.704545454545455
article_1606,21,0.7887419,0.99942195,1.0,0.6666666666666666,68.23809523809524,17.05952380952381
article_1503,8,0.78862697,0.99995756,1.0,0.625,54.375,13.59375
article_0803,9,0.7885277,0.9975289,1.0,0.7777777777777778,52.333333333333336,13.083333333333334
article_1104,10,0.7884643,0.99948466,1.0,0.7,68.9,17.225
article_1085,11,0.7883619,0.9998784,1.0,0.7272727272727273,54.36363636363637,13.590909090909092
article_1451,14,0.78831834,1.0,1.0,0.7857142857142857,66.71428571428571,16.678571428571427
article_0520,17,0.7880793,1.0,1.0,0.7058823529411765,62.76470588235294,15.82843137254902
article_0242,10,0.7871326,0.99999845,1.0,0.7,51.0,12.75
